Position-x,Position-y,Position-z
8.952172157917449,5.840255176957778,0.0
8.95054512324194,5.815148998626166,0.0
8.95054512324194,5.815148998626166,0.0
8.948665961872848,5.789649673642873,0.0
8.948665961872848,5.789649673642873,0.0
8.946611113953551,5.7641520364068795,0.0
8.946611113953551,5.7641520364068795,0.0
8.944495238398423,5.738932457494093,0.0
8.944495238398423,5.738932457494093,0.0
8.942208363494487,5.713749216788403,0.0
8.942208363494487,5.713749216788403,0.0
8.93983369141859,5.689150598651681,0.0
8.93983369141859,5.689150598651681,0.0
8.937359215749636,5.663933711985296,0.0
8.935185915787335,5.6413035172941886,0.0
8.935185915787335,5.6413035172941886,0.0
8.932842836222573,5.616845567766422,0.0
8.932842836222573,5.616845567766422,0.0
8.930448389268728,5.5922612303105526,0.0
8.928301623886448,5.567228134841951,0.0
8.928301623886448,5.567228134841951,0.0
8.926441833698853,5.541659516305389,0.0
8.926441833698853,5.541659516305389,0.0
8.924889629144802,5.516547048061343,0.0
8.92360759529629,5.49145407415481,0.0
8.92360759529629,5.49145407415481,0.0
8.922484022354556,5.466592217175743,0.0
8.921271536166179,5.4416767115316045,0.0
8.921271536166179,5.4416767115316045,0.0
8.919891340245576,5.4170087605218935,0.0
8.918445260518169,5.394295451609288,0.0
8.918445260518169,5.394295451609288,0.0
8.916453068837374,5.366703493427173,0.0
8.916453068837374,5.366703493427173,0.0
8.914519009481525,5.341830271288299,0.0
8.91262559541365,5.318517087602456,0.0
8.91262559541365,5.318517087602456,0.0
8.910353064927769,5.293157416627512,0.0
8.907908288142492,5.267965465406236,0.0
8.90549139951474,5.244162001994437,0.0
8.90549139951474,5.244162001994437,0.0
8.90295073132516,5.219733053330063,0.0
8.900261433871659,5.195425382593779,0.0
8.900261433871659,5.195425382593779,0.0
8.897386846575179,5.170686072117603,0.0
8.894210176462613,5.145749872648599,0.0
8.894210176462613,5.145749872648599,0.0
8.890550129081575,5.120677750560796,0.0
8.886971988515961,5.098021379735996,0.0
8.886971988515961,5.098021379735996,0.0
8.882762783259313,5.073164065453612,0.0
8.882762783259313,5.073164065453612,0.0
8.878088316848984,5.047885219778447,0.0
8.878088316848984,5.047885219778447,0.0
8.873090746965795,5.022515174839618,0.0
8.873090746965795,5.022515174839618,0.0
8.86855179071495,5.000004883552168,0.0
8.86855179071495,5.000004883552168,0.0
8.863296959798616,4.974783717004167,0.0
8.863296959798616,4.974783717004167,0.0
8.863296959798616,4.974783717004167,0.0
8.857903669514258,4.9497291692265435,0.0
8.857903669514258,4.9497291692265435,0.0
8.852134225600732,4.923639611186334,0.0
8.852134225600732,4.923639611186334,0.0
8.847075073165758,4.900723474448621,0.0
8.847075073165758,4.900723474448621,0.0
8.841396549164921,4.875432161768498,0.0
8.841396549164921,4.875432161768498,0.0
8.841396549164921,4.875432161768498,0.0
8.836154439088928,4.851221337926009,0.0
8.836154439088928,4.851221337926009,0.0
8.831148795692444,4.826459927007356,0.0
8.831148795692444,4.826459927007356,0.0
8.82690108880334,4.803965174230717,0.0
8.82690108880334,4.803965174230717,0.0
8.822421007345513,4.778890787492423,0.0
8.8184977602994,4.755838238064979,0.0
8.8184977602994,4.755838238064979,0.0
8.814257813320154,4.73026983699015,0.0
8.810325858430883,4.70450401699762,0.0
8.810325858430883,4.70450401699762,0.0
8.807035857954139,4.681481226343126,0.0
8.807035857954139,4.681481226343126,0.0
8.807035857954139,4.681481226343126,0.0
8.803844256545014,4.657244001934038,0.0
8.803844256545014,4.657244001934038,0.0
8.800809433763215,4.631575472280416,0.0
8.800809433763215,4.631575472280416,0.0
8.798164109958165,4.6063039501207035,0.0
8.798164109958165,4.6063039501207035,0.0
8.795996965239082,4.583431650645626,0.0
8.795996965239082,4.583431650645626,0.0
8.793856087973076,4.557529993689947,0.0
8.79222212375961,4.534135305962937,0.0
8.79222212375961,4.534135305962937,0.0
8.790686540886028,4.5085742257365204,0.0
8.790686540886028,4.5085742257365204,0.0
8.789232337099492,4.483842576321522,0.0
8.789232337099492,4.483842576321522,0.0
8.78769792533553,4.458327414450941,0.0
8.78769792533553,4.458327414450941,0.0
8.78769792533553,4.458327414450941,0.0
8.786253327192668,4.4353937956848055,0.0
8.786253327192668,4.4353937956848055,0.0
8.784592625216689,4.408525077878605,0.0
8.783212648254645,4.385863647362638,0.0
8.783212648254645,4.385863647362638,0.0
8.781544580386116,4.36016122156846,0.0
8.781544580386116,4.36016122156846,0.0
8.779851367233592,4.3370247671585105,0.0
8.779851367233592,4.3370247671585105,0.0
8.777964153130648,4.312495155239846,0.0
8.777964153130648,4.312495155239846,0.0
8.777964153130648,4.312495155239846,0.0
8.775969509560936,4.28751802023615,0.0
8.775969509560936,4.28751802023615,0.0
8.773806691889803,4.261543242039181,0.0
8.771557765803953,4.236202242903545,0.0
8.771557765803953,4.236202242903545,0.0
8.769288585835106,4.2114406229287225,0.0
8.769288585835106,4.2114406229287225,0.0
8.767080415877473,4.188104487701487,0.0
8.767080415877473,4.188104487701487,0.0
8.764669035219164,4.163611176340728,0.0
8.764669035219164,4.163611176340728,0.0
8.762151486390435,4.138734395034113,0.0
8.762151486390435,4.138734395034113,0.0
8.759546591187826,4.113603697509875,0.0
8.757019599655134,4.088813799454225,0.0
8.757019599655134,4.088813799454225,0.0
8.757019599655134,4.088813799454225,0.0
8.754565614167465,4.06476079629595,0.0
8.752043600105091,4.039570106339248,0.0
8.752043600105091,4.039570106339248,0.0
8.74958247113581,4.014420398222938,0.0
8.74958247113581,4.014420398222938,0.0
8.747304977925225,3.98918160968161,0.0
8.747304977925225,3.98918160968161,0.0
8.745512113705034,3.9665668230127875,0.0
8.745512113705034,3.9665668230127875,0.0
8.743802778213958,3.941112720349463,0.0
8.743802778213958,3.941112720349463,0.0
8.742407234989066,3.9154394440716636,0.0
8.742407234989066,3.9154394440716636,0.0
8.741316870304484,3.889487712475772,0.0
8.741316870304484,3.889487712475772,0.0
8.740474625543895,3.866418693575027,0.0
8.739566568118887,3.8402552337152787,0.0
8.739566568118887,3.8402552337152787,0.0
8.738692497532295,3.813546261008311,0.0
8.738692497532295,3.813546261008311,0.0
8.737902783022882,3.7887890154876303,0.0
8.737902783022882,3.7887890154876303,0.0
8.737300706123202,3.7660005061033237,0.0
8.737300706123202,3.7660005061033237,0.0
8.736935032631715,3.740876015383043,0.0
8.736935032631715,3.740876015383043,0.0
8.73688654081376,3.7159616261032,0.0
8.737111832908495,3.6912609285650047,0.0
8.737111832908495,3.6912609285650047,0.0
8.737420718973162,3.6660205405493804,0.0
8.73777001626139,3.640917032490807,0.0
8.73777001626139,3.640917032490807,0.0
8.738159749022032,3.616107242548836,0.0
8.738607458990202,3.591014258308395,0.0
8.738607458990202,3.591014258308395,0.0
8.73907048720701,3.5681278308895914,0.0
8.73907048720701,3.5681278308895914,0.0
8.73967285383678,3.5412017199953296,0.0
8.73967285383678,3.5412017199953296,0.0
8.740079490127531,3.5176135013649414,0.0
8.740079490127531,3.5176135013649414,0.0
8.740470758060852,3.4915705442504157,0.0
8.740470758060852,3.4915705442504157,0.0
8.740841365165766,3.4669984129338434,0.0
8.740841365165766,3.4669984129338434,0.0
8.74122580397849,3.441227097167822,0.0
8.74122580397849,3.441227097167822,0.0
8.74122580397849,3.441227097167822,0.0
8.741558218229393,3.4163208298081287,0.0
8.741558218229393,3.4163208298081287,0.0
8.741883171908635,3.389861522056736,0.0
8.741883171908635,3.389861522056736,0.0
8.742061123036837,3.366260081840168,0.0
8.742061123036837,3.366260081840168,0.0
8.742227472446489,3.340333824955587,0.0
8.742227472446489,3.340333824955587,0.0
8.742349639822715,3.3139828079437157,0.0
8.742349639822715,3.3139828079437157,0.0
8.742416396568562,3.29074440916666,0.0
8.742416396568562,3.29074440916666,0.0
8.742369936370398,3.26435774202727,0.0
8.742369936370398,3.26435774202727,0.0
8.742369936370398,3.26435774202727,0.0
8.742293001560938,3.2400211850895198,0.0
8.742180599224461,3.214434702062355,0.0
8.742180599224461,3.214434702062355,0.0
8.74202604529459,3.1886602598585223,0.0
8.74202604529459,3.1886602598585223,0.0
8.74182880354948,3.1634931364291137,0.0
8.74182880354948,3.1634931364291137,0.0
8.741575317907387,3.1379311812173913,0.0
8.741575317907387,3.1379311812173913,0.0
8.741295408708293,3.1150381467951154,0.0
8.741295408708293,3.1150381467951154,0.0
8.741295408708293,3.1150381467951154,0.0
8.74090868127914,3.089249652747876,0.0
8.740478901934525,3.065808035609063,0.0
8.740478901934525,3.065808035609063,0.0
8.739901354434467,3.0395416082525974,0.0
8.739901354434467,3.0395416082525974,0.0
8.739322449807831,3.0165893146857967,0.0
8.739322449807831,3.0165893146857967,0.0
8.738700117437302,2.9915608607835815,0.0
8.738700117437302,2.9915608607835815,0.0
8.738096872437598,2.965384820869237,0.0
8.738096872437598,2.965384820869237,0.0
8.737538723372301,2.9423016434927063,0.0
8.736786297467987,2.9152358653243113,0.0
8.736786297467987,2.9152358653243113,0.0
8.736786297467987,2.9152358653243113,0.0
8.73605042011683,2.8916979867509154,0.0
8.73605042011683,2.8916979867509154,0.0
8.735284747977222,2.8662547336526796,0.0
8.735284747977222,2.8662547336526796,0.0
8.734522505222763,2.841338526188846,0.0
8.733773372663272,2.8187382604809086,0.0
8.733773372663272,2.8187382604809086,0.0
8.732903321441638,2.7926407776747584,0.0
8.732903321441638,2.7926407776747584,0.0
8.732015698119765,2.767220717158736,0.0
8.732015698119765,2.767220717158736,0.0
8.731092449068552,2.7425391758526074,0.0
8.730152599472245,2.7180957299751856,0.0
8.730152599472245,2.7180957299751856,0.0
8.729232038375686,2.6929452994853276,0.0
8.728439226821735,2.6701866697032743,0.0
8.727599865582174,2.645142604382028,0.0
8.727599865582174,2.645142604382028,0.0
8.726701942110502,2.620756753605835,0.0
8.725748487664797,2.5956517331993254,0.0
8.725748487664797,2.5956517331993254,0.0
8.725748487664797,2.5956517331993254,0.0
8.724816853732502,2.569861112671341,0.0
8.724002217694347,2.5467810191926663,0.0
8.724002217694347,2.5467810191926663,0.0
8.722933971856689,2.519917317994808,0.0
8.722933971856689,2.519917317994808,0.0
8.721960396665626,2.49707085512871,0.0
8.720875113517573,2.4708492887553692,0.0
8.720875113517573,2.4708492887553692,0.0
8.7198978148299,2.446037699014289,0.0
8.7198978148299,2.446037699014289,0.0
8.718922059476112,2.42143658980256,0.0
8.718922059476112,2.42143658980256,0.0
8.71795274649646,2.39696793549638,0.0
8.71795274649646,2.39696793549638,0.0
8.716934642990775,2.3737623861494135,0.0
8.71567321912803,2.3483273107115505,0.0
8.71567321912803,2.3483273107115505,0.0
8.714338873086866,2.3223001106478853,0.0
8.714338873086866,2.3223001106478853,0.0
8.713065210519396,2.2973642055197034,0.0
8.713065210519396,2.2973642055197034,0.0
8.711868624798607,2.273727537997654,0.0
8.711868624798607,2.273727537997654,0.0
8.710519738068907,2.24860411808151,0.0
8.710519738068907,2.24860411808151,0.0
8.709120373677578,2.2234162616028144,0.0
8.709120373677578,2.2234162616028144,0.0
8.70769839197781,2.1980400215067104,0.0
8.70769839197781,2.1980400215067104,0.0
8.70646586942482,2.1753157005126798,0.0
8.705137726768266,2.149960945121509,0.0
8.705137726768266,2.149960945121509,0.0
8.703918556159309,2.125979345294776,0.0
8.702669415585184,2.10126005180973,0.0
8.702669415585184,2.10126005180973,0.0
8.701436450633626,2.075933873781386,0.0
8.701436450633626,2.075933873781386,0.0
8.700346198197904,2.0525579404781826,0.0
8.700346198197904,2.0525579404781826,0.0
8.699358943819337,2.027008580303559,0.0
8.698607473940298,2.0014216197420067,0.0
8.698607473940298,2.0014216197420067,0.0
8.697957711365175,1.9763460234766523,0.0
8.697957711365175,1.9763460234766523,0.0
8.697432273779865,1.9511348300453994,0.0
8.69719782404804,1.9251195450597933,0.0
8.69719782404804,1.9251195450597933,0.0
8.697137022665943,1.9009035212307686,0.0
8.697137022665943,1.9009035212307686,0.0
8.697124537821058,1.8760047518780114,0.0
8.69713413110532,1.851345656721855,0.0
8.69713413110532,1.851345656721855,0.0
8.69712329780161,1.8267037655880216,0.0
8.69712329780161,1.8267037655880216,0.0
8.697079267124007,1.801537393899847,0.0
8.69700665656692,1.7779533840143251,0.0
8.69700665656692,1.7779533840143251,0.0
8.69688591514525,1.7523796010445891,0.0
8.69688591514525,1.7523796010445891,0.0
8.696719949427994,1.7268005364884864,0.0
8.696719949427994,1.7268005364884864,0.0
8.696510869993954,1.7014740230744805,0.0
8.696320678129876,1.6763329008157832,0.0
8.696320678129876,1.6763329008157832,0.0
8.696183427299276,1.6528032045557128,0.0
8.696183427299276,1.6528032045557128,0.0
8.696081802365466,1.6282306592661848,0.0
8.696081802365466,1.6282306592661848,0.0
8.695993071158052,1.603387232466164,0.0
8.695926003606635,1.5788904811574447,0.0
8.695926003606635,1.5788904811574447,0.0
8.695899685210094,1.5542544272371832,0.0
8.695899685210094,1.5542544272371832,0.0
8.695899685210094,1.5542544272371832,0.0
8.695917027628347,1.5291942265878933,0.0
8.695956806478511,1.505238968317015,0.0
8.695956806478511,1.505238968317015,0.0
8.69600313422978,1.4801566362006688,0.0
8.69600313422978,1.4801566362006688,0.0
8.696074593067287,1.4582782457925114,0.0
8.696074593067287,1.4582782457925114,0.0
8.696206470257478,1.4312340267133752,0.0
8.696341712432279,1.4060734802079773,0.0
8.696341712432279,1.4060734802079773,0.0
8.696625637165889,1.3813551833088364,0.0
8.696625637165889,1.3813551833088364,0.0
8.69713616389974,1.3585697346831167,0.0
8.69713616389974,1.3585697346831167,0.0
8.697852650989399,1.3324219852668477,0.0
8.69858273858992,1.3089454462964951,0.0
8.69858273858992,1.3089454462964951,0.0
8.699456781782128,1.2840510590356253,0.0
8.7004413468371,1.2593196768737798,0.0
8.7004413468371,1.2593196768737798,0.0
8.701667730243809,1.2332913955530342,0.0
8.701667730243809,1.2332913955530342,0.0
8.703002257369981,1.207989319192111,0.0
8.703002257369981,1.207989319192111,0.0
8.704370568965475,1.1850564015960603,0.0
8.706061524801449,1.1604437617027863,0.0
8.708049313423942,1.1348161170221147,0.0
8.708049313423942,1.1348161170221147,0.0
8.71001757624479,1.1101847722005598,0.0
8.71001757624479,1.1101847722005598,0.0
8.711883075874896,1.0865647650902246,0.0
8.711883075874896,1.0865647650902246,0.0
8.713892341728531,1.0615765465207285,0.0
8.713892341728531,1.0615765465207285,0.0
8.715924759269354,1.0365540733944956,0.0
8.717933124593609,1.0125472428423385,0.0
8.717933124593609,1.0125472428423385,0.0
8.71987806086811,0.9899058387125501,0.0
8.722229123714708,0.9635418827442567,0.0
8.722229123714708,0.9635418827442567,0.0
8.724457931329054,0.9397085121168662,0.0
8.724457931329054,0.9397085121168662,0.0
8.726844181834073,0.9145895721577261,0.0
8.726844181834073,0.9145895721577261,0.0
8.729265499130298,0.88990386941863,0.0
8.731765435961588,0.8649423933256157,0.0
8.731765435961588,0.8649423933256157,0.0
8.734352548909303,0.8404580932377349,0.0
8.734352548909303,0.8404580932377349,0.0
8.736773815485567,0.8176792341562424,0.0
8.739230576211197,0.7929408321782375,0.0
8.739230576211197,0.7929408321782375,0.0
8.739230576211197,0.7929408321782375,0.0
8.741510447872662,0.7667045995227919,0.0
8.74353210347011,0.7413549501786542,0.0
8.74353210347011,0.7413549501786542,0.0
8.74353210347011,0.7413549501786542,0.0
8.745306660775759,0.7185359938393225,0.0
8.747238282140854,0.6930818401655732,0.0
8.747238282140854,0.6930818401655732,0.0
8.749141109941613,0.6674980497128794,0.0
8.749141109941613,0.6674980497128794,0.0
8.750989821496182,0.642656119729236,0.0
8.75265143130197,0.6198499123615637,0.0
8.75265143130197,0.6198499123615637,0.0
8.754426362552824,0.5948356764495378,0.0
8.754426362552824,0.5948356764495378,0.0
8.756131098815988,0.5704268921054042,0.0
8.756131098815988,0.5704268921054042,0.0
8.757909661939555,0.5454970363521819,0.0
8.757909661939555,0.5454970363521819,0.0
8.75974130511167,0.5207560601367679,0.0
8.761404006658228,0.4978260731348175,0.0
8.761404006658228,0.4978260731348175,0.0
8.763193727291501,0.4723035204727864,0.0
8.763193727291501,0.4723035204727864,0.0
8.76480740892769,0.44894990954788694,0.0
8.76480740892769,0.44894990954788694,0.0
8.766557670331133,0.4244269221075668,0.0
8.768584586542449,0.40122940207475244,0.0
8.768584586542449,0.40122940207475244,0.0
8.771638339959674,0.38158788205221683,0.0
8.771638339959674,0.38158788205221683,0.0
8.774793228512765,0.36297989572619765,0.0
8.774793228512765,0.36297989572619765,0.0
8.777220653891556,0.34676822365341436,0.0
8.777220653891556,0.34676822365341436,0.0
8.779993538160642,0.3275545015275951,0.0
8.779993538160642,0.3275545015275951,0.0
8.782959733646269,0.3061875323760153,0.0
8.785826372745138,0.28491228634750065,0.0
8.785826372745138,0.28491228634750065,0.0
8.789721500300633,0.26429676135407953,0.0
8.789721500300633,0.26429676135407953,0.0
8.789721500300633,0.26429676135407953,0.0
8.793119213395814,0.2460668485446622,0.0
8.795883400143115,0.229949177854312,0.0
8.795883400143115,0.229949177854312,0.0
8.7988043001613,0.20977491806683057,0.0
8.802504991591306,0.18758446589715463,0.0
8.802504991591306,0.18758446589715463,0.0
8.806034398905576,0.16509179718446412,0.0
8.80895761460797,0.1429201606327607,0.0
8.80895761460797,0.1429201606327607,0.0
8.811579627336448,0.1187944136114844,0.0
8.813728411955811,0.09366177335905786,0.0
8.813728411955811,0.09366177335905786,0.0
8.81532751272699,0.07092609295278329,0.0
8.816790767610284,0.04741195136164307,0.0
8.816790767610284,0.04741195136164307,0.0
8.816790767610284,0.04741195136164307,0.0
8.818053845665666,0.02450447892180667,0.0
