Position-x,Position-y,Position-z
-4.975018833742863,5.806633304025763,0.0
-4.994422343942251,5.822454979903288,0.0
-4.994422343942251,5.822454979903288,0.0
-5.01343858347707,5.837918235655678,0.0
-5.01343858347707,5.837918235655678,0.0
-5.03329794694058,5.853920998410533,0.0
-5.03329794694058,5.853920998410533,0.0
-5.051507911879402,5.868464006278044,0.0
-5.071704337227578,5.88461791644776,0.0
-5.071704337227578,5.88461791644776,0.0
-5.091599464236666,5.900466790174491,0.0
-5.091599464236666,5.900466790174491,0.0
-5.111302124916548,5.916078896435302,0.0
-5.111302124916548,5.916078896435302,0.0
-5.1309610217381465,5.931569692415209,0.0
-5.1508812925201015,5.947273841419904,0.0
-5.1694087526792964,5.961740040402784,0.0
-5.1694087526792964,5.961740040402784,0.0
-5.189297310149143,5.977121203131895,0.0
-5.208969341148423,5.992225862208238,0.0
-5.208969341148423,5.992225862208238,0.0
-5.228726580156386,6.0073655936523656,0.0
-5.248860796472613,6.022759091130222,0.0
-5.269420603485453,6.038369210184473,0.0
-5.269420603485453,6.038369210184473,0.0
-5.289546541981901,6.053713225349184,0.0
-5.309694521758072,6.0690307608970135,0.0
-5.328318633104132,6.0831048402716625,0.0
-5.348547816968434,6.098328033792232,0.0
-5.348547816968434,6.098328033792232,0.0
-5.368793133524173,6.113500710303213,0.0
-5.389030131517375,6.1287023720352085,0.0
-5.40973008045509,6.144209840340257,0.0
-5.430195631630582,6.1595539205227094,0.0
-5.430195631630582,6.1595539205227094,0.0
-5.450416233657555,6.1747610695947905,0.0
-5.47072024131073,6.190251726962949,0.0
-5.491010657986423,6.205868633586448,0.0
-5.491010657986423,6.205868633586448,0.0
-5.511095935664636,6.221264823586511,0.0
-5.531126306994031,6.236569568077077,0.0
-5.5514635553515985,6.252231512780544,0.0
-5.5514635553515985,6.252231512780544,0.0
-5.569818522304657,6.266483220154927,0.0
-5.590402171748404,6.282591641805314,0.0
-5.609937387108115,6.298035092592097,0.0
-5.629653617381828,6.313711977449256,0.0
-5.649756924256481,6.329873870243106,0.0
-5.649756924256481,6.329873870243106,0.0
-5.6677161185312475,6.344337711805289,0.0
-5.6876253233892085,6.360380475346218,0.0
-5.7078782456530375,6.3767078373869985,0.0
-5.727760218344496,6.392904659859463,0.0
-5.727760218344496,6.392904659859463,0.0
-5.747564870272731,6.409079528603684,0.0
-5.767354714007538,6.42514062583925,0.0
-5.786992170787045,6.440921688161192,0.0
-5.806362684987615,6.456480135785332,0.0
-5.8256199242613125,6.471876659969513,0.0
-5.8256199242613125,6.471876659969513,0.0
-5.844987807045296,6.487247539768231,0.0
-5.864750778071873,6.502814954303847,0.0
-5.882647488891326,6.5168242514066845,0.0
-5.882647488891326,6.5168242514066845,0.0
-5.902895478294858,6.532578360413108,0.0
-5.922882335930299,6.548026053370466,0.0
-5.943533329892581,6.563838298221679,0.0
-5.943533329892581,6.563838298221679,0.0
-5.963389565920356,6.579034649942142,0.0
-5.983648749037275,6.594524555290794,0.0
-6.0020957430982715,6.608541421857655,0.0
-6.022109067547267,6.623800080280945,0.0
-6.022109067547267,6.623800080280945,0.0
-6.042187546739442,6.639132169741037,0.0
-6.062297268850421,6.654419732858117,0.0
-6.062297268850421,6.654419732858117,0.0
-6.082384119209824,6.669620050842492,0.0
-6.102607960016044,6.684988158145211,0.0
-6.122786504185391,6.700336718522376,0.0
-6.122786504185391,6.700336718522376,0.0
-6.142879455878522,6.7155545808685435,0.0
-6.162976749086248,6.7307532782821795,0.0
-6.183730096260764,6.746392892496858,0.0
-6.203878062391392,6.761486345405119,0.0
-6.203878062391392,6.761486345405119,0.0
-6.223769212985429,6.776329672392611,0.0
-6.243322162897316,6.790614313795641,0.0
-6.263031686271972,6.803788471054914,0.0
-6.263031686271972,6.803788471054914,0.0
-6.281941013442953,6.814492194004595,0.0
-6.30219223007268,6.823498364596962,0.0
-6.3233787257002465,6.8304796459589285,0.0
-6.343794514450939,6.835080709523434,0.0
-6.343794514450939,6.835080709523434,0.0
-6.365736479740989,6.837856698309593,0.0
-6.389187289207532,6.838513109854965,0.0
-6.41240593595171,6.837044138138413,0.0
-6.435943103017661,6.833460637826997,0.0
-6.435943103017661,6.833460637826997,0.0
-6.45993108779555,6.827732382104759,0.0
-6.483612294331644,6.820147186129117,0.0
-6.50734700377659,6.810581271229958,0.0
-6.52814667535122,6.800718556983851,0.0
-6.52814667535122,6.800718556983851,0.0
-6.550160258570092,6.788634944159336,0.0
-6.571509837647092,6.775249278869192,0.0
-6.5920824274312535,6.760700311128312,0.0
-6.5920824274312535,6.760700311128312,0.0
-6.612285383786664,6.745037770115908,0.0
-6.631843618742694,6.72898216526386,0.0
-6.651308702585105,6.712100546164058,0.0
-6.670287303512699,6.6947378595927365,0.0
-6.670287303512699,6.6947378595927365,0.0
-6.688855941497579,6.676924585969917,0.0
-6.706497471276687,6.659388386786415,0.0
-6.723814942991703,6.641620761306695,0.0
-6.741013876224474,6.6234078735032496,0.0
-6.7578992530251245,6.604897241799304,0.0
-6.7578992530251245,6.604897241799304,0.0
-6.773080596707343,6.587695491418051,0.0
-6.789538936461609,6.568705617154869,0.0
-6.806074330552033,6.549337487524664,0.0
-6.8220804123270256,6.530247794875692,0.0
-6.8220804123270256,6.530247794875692,0.0
-6.837818282303928,6.51083570777767,0.0
-6.853886614459841,6.490408294994345,0.0
-6.869685705507066,6.470213613485266,0.0
-6.885036806656482,6.450441924615804,0.0
-6.885036806656482,6.450441924615804,0.0
-6.9001669333300715,6.430687706332226,0.0
-6.915327375125713,6.410819624077847,0.0
-6.929860672389292,6.391733292554864,0.0
-6.945063929607231,6.37158365920469,0.0
-6.945063929607231,6.37158365920469,0.0
-6.960165856654518,6.351432864320733,0.0
-6.974193557466031,6.332535313913259,0.0
-6.989050392135859,6.312582533579554,0.0
-6.989050392135859,6.312582533579554,0.0
-7.003904548647347,6.292508405005125,0.0
-7.018551748863651,6.272658053507741,0.0
-7.033188355355073,6.252688443728528,0.0
-7.04773842070395,6.232729141448803,0.0
-7.04773842070395,6.232729141448803,0.0
-7.06278215509055,6.212052651077799,0.0
-7.076021095861454,6.193825746503259,0.0
-7.090739648409096,6.173489553358583,0.0
-7.090739648409096,6.173489553358583,0.0
-7.105385729295268,6.15314173099124,0.0
-7.12002409564204,6.13279380505078,0.0
-7.135023801627428,6.111898879887198,0.0
-7.149724384870569,6.09126115579074,0.0
-7.149724384870569,6.09126115579074,0.0
-7.164256975642824,6.070778427787072,0.0
-7.178892999924419,6.050329953347171,0.0
-7.193874151565033,6.02977539145296,0.0
-7.193874151565033,6.02977539145296,0.0
-7.208303103501385,6.010217997698982,0.0
-7.223387436621431,5.989856595361451,0.0
-7.238727710342196,5.969417219219706,0.0
-7.2526510481920745,5.951080973051497,0.0
-7.2526510481920745,5.951080973051497,0.0
-7.269853716640451,5.928521894599707,0.0
-7.285108859379216,5.908412740343217,0.0
-7.300446975120006,5.888429666860572,0.0
-7.315842280034364,5.86850979767544,0.0
-7.315842280034364,5.86850979767544,0.0
-7.330023859935093,5.850040401552107,0.0
-7.345129791418464,5.830136438382067,0.0
-7.359989252533765,5.8106403962471855,0.0
-7.375439131286045,5.790527667641129,0.0
-7.375439131286045,5.790527667641129,0.0
-7.390583138641783,5.770743526301277,0.0
-7.4057075237514205,5.750733404784749,0.0
-7.419999321199667,5.731727375251046,0.0
-7.419999321199667,5.731727375251046,0.0
-7.435211208540469,5.711402722282837,0.0
-7.450273187417255,5.691183255335632,0.0
-7.4652883944981765,5.670714325864498,0.0
-7.479771073146415,5.6504035880819,0.0
-7.479771073146415,5.6504035880819,0.0
-7.494066522985476,5.62972051016077,0.0
-7.506914243247112,5.6106701891482444,0.0
-7.520627437472276,5.589716906945064,0.0
-7.534071515847961,5.568533278135753,0.0
-7.534071515847961,5.568533278135753,0.0
-7.547339507918831,5.547072542611069,0.0
-7.560598172382408,5.524931289226612,0.0
-7.573320258470845,5.50295800661152,0.0
-7.5857114130033105,5.480785783005093,0.0
-7.5857114130033105,5.480785783005093,0.0
-7.596481698323949,5.460814433797962,0.0
-7.608090334087726,5.4385569327828565,0.0
-7.619243943805731,5.41640878828964,0.0
-7.630093889107399,5.394127225223417,0.0
-7.630093889107399,5.394127225223417,0.0
-7.6407867861451075,5.371082818648118,0.0
-7.650946594202726,5.347746643472226,0.0
-7.660806496326434,5.3241224455214455,0.0
-7.670299103974887,5.300498111361292,0.0
-7.670299103974887,5.300498111361292,0.0
-7.678766440152045,5.2785571269922595,0.0
-7.687218008333189,5.255339498120846,0.0
-7.695061042095404,5.2321508305080675,0.0
-7.7024726381198345,5.208411206705889,0.0
-7.7024726381198345,5.208411206705889,0.0
-7.709236637369541,5.184738562083979,0.0
