Time,Position-x,Position-y,Position-z,Orientation-x,Orientation-y,Orientation-w,Orientation-z
330.492,-5.109827850633246,5.779930178327311,0.0,0.0,0.0,0.11614121741979666,0.9932327107059289
330.593,-5.133672374026057,5.78542954932034,0.0,0.0,0.0,0.10947295499275796,0.9939897746582474
330.696,-5.158017586818946,5.790700503822824,0.0,0.0,0.0,0.1026611741253478,0.9947163833612097
330.893,-5.205157765539559,5.800023376698502,0.0,0.0,0.0,0.09174304393509693,0.9957827141949809
330.995,-5.2296919735069025,5.804519302440154,0.0,0.0,0.0,0.08972367931129378,0.9959666969185487
331.193,-5.277491154785784,5.8132854300967445,0.0,0.0,0.0,0.09147120419094541,0.9958077218036916
331.397,-5.326820766942635,5.822422416826634,0.0,0.0,0.0,0.09033481800927756,0.9959114522161249
331.499,-5.351392076109109,5.826888449399823,0.0,0.0,0.0,0.08910180057721404,0.9960225244109183
331.596,-5.374571733499938,5.831039476089678,0.0,0.0,0.0,0.08830682557403637,0.99609332120893
331.792,-5.421686606026783,5.839646907016628,0.0,0.0,0.0,0.08968006891804588,0.9959706246867196
331.893,-5.445851707679568,5.844006260431831,0.0,0.0,0.0,0.08845447823358171,0.996080220303779
332.094,-5.494135621014007,5.852560289079051,0.0,0.0,0.0,0.08548351026972226,0.9963395854185291
332.194,-5.518232052141012,5.856581157376342,0.0,0.0,0.0,0.07909237922800862,0.996867290840688
332.396,-5.567468322811373,5.863813970072398,0.0,0.0,0.0,0.06615762877696685,0.9978091842404584
332.591,-5.61530933475362,5.869753431611983,0.0,0.0,0.0,0.05559563017914632,0.9984533669155429
332.691,-5.639819205579032,5.872347194775697,0.0,0.0,0.0,0.04922526725805594,0.9987877016981
332.793,-5.664909568256236,5.874682563176711,0.0,0.0,0.0,0.043908696178171176,0.9990355481162485
332.995,-5.714798541062714,5.879136478225993,0.0,0.0,0.0,0.04383128780604977,0.9990389472934793
333.097,-5.739940224612914,5.881322664190086,0.0,0.0,0.0,0.04277840649703542,0.9990845849764546
333.291,-5.787768868414775,5.885405248438184,0.0,0.0,0.0,0.04312851526057722,0.9990695327010118
333.391,-5.812381754481618,5.88751233397162,0.0,0.0,0.0,0.0421302639905062,0.9991121262681633
333.598,-5.8627352671538295,5.8916890780253315,0.0,0.0,0.0,0.04094470864071856,0.9991614138037591
333.691,-5.88514160743168,5.893581387462165,0.0,0.0,0.0,0.044393737953565444,0.9990141120277082
333.893,-5.934022997458786,5.898084042706531,0.0,0.0,0.0,0.04763254977402218,0.9988649259044114
333.995,-5.958965064843327,5.90050592594708,0.0,0.0,0.0,0.049258301337318566,0.9987860730653797
334.195,-6.008184413846811,5.905196630254802,0.0,0.0,0.0,0.04231032957850797,0.9991045170606316
334.398,-6.058237230998058,5.908825205646731,0.0,0.0,0.0,0.029464235747620287,0.9995658351563486
334.491,-6.081109632944805,5.910085355495265,0.0,0.0,0.0,0.026254624937118342,0.999655287921497
334.593,-6.1064829157967875,5.911290926531841,0.0,0.0,0.0,0.020869300318894203,0.9997822124363884
334.797,-6.1576061192603255,5.913317916196369,0.0,0.0,0.0,0.018804719213112463,0.9998231756342298
334.899,-6.183271299034389,5.914317738544055,0.0,0.0,0.0,0.02079663561993257,0.9997837265863512
334.999,-6.208250640390622,5.915401519958663,0.0,0.0,0.0,0.02292908071560409,0.9997370940690044
335.099,-6.233094139152431,5.916582436301969,0.0,0.0,0.0,0.024687666825053273,0.9996952131058422
335.299,-6.282489655935081,5.91910154870872,0.0,0.0,0.0,0.02354093918460237,0.999722873691658
335.394,-6.305679580336515,5.920153789171729,0.0,0.0,0.0,0.02313225727367994,0.9997324135354542
335.59,-6.352898046949136,5.922445754368592,0.0,0.0,0.0,0.02375446390754268,0.9997178229102777
335.693,-6.377847906176006,5.923612437969668,0.0,0.0,0.0,0.023231767223306117,0.9997301060744755
335.793,-6.402321753592602,5.924754614103527,0.0,0.0,0.0,0.0229717018071082,0.9997361156405651
335.996,-6.452313943375304,5.92693631486355,0.0,0.0,0.0,0.020684987497444126,0.9997860427572645
336.091,-6.475673739960002,5.927885117915484,0.0,0.0,0.0,0.019918550775989412,0.9998016059874001
336.297,-6.526574934454109,5.929931333789493,0.0,0.0,0.0,0.01884901057287777,0.9998223416189616
336.395,-6.550932966193165,5.930751474871965,0.0,0.0,0.0,0.013685956026181768,0.9999063429180002
336.497,-6.576248683476898,5.931297825046355,0.0,0.0,0.0,0.007545559886849949,0.9999715318577794
336.695,-6.625843114327587,5.93162035974984,0.0,0.0,0.0,0.0028584492059785284,-0.9999959146257232
336.799,-6.651873038165998,5.931317709972107,0.0,0.0,0.0,0.009337450397862462,-0.9999564050597743
336.995,-6.701106390081006,5.929889132517356,0.0,0.0,0.0,0.020122923242831738,-0.9997975134796862
337.092,-6.725294007206511,5.928791991820022,0.0,0.0,0.0,0.025341108281224357,-0.999678862550909
337.297,-6.776222388923118,5.925689513106832,0.0,0.0,0.0,0.03674145324407327,-0.99932480486252
337.495,-6.825819545844066,5.9213766440227324,0.0,0.0,0.0,0.05167090075033412,-0.9986641667826323
337.59,-6.849475032030192,5.918736027290446,0.0,0.0,0.0,0.06047102548078129,-0.9981699530026451
337.793,-6.899718070722829,5.911665324319705,0.0,0.0,0.0,0.07990762499054291,-0.9968022730052188
337.997,-6.9502212707690285,5.902560987457482,0.0,0.0,0.0,0.09904709183492964,-0.995082747111537
338.099,-6.97548417037753,5.897228834577006,0.0,0.0,0.0,0.10985834510205006,-0.9939472541394935
338.299,-7.024567812689153,5.8853758894716,0.0,0.0,0.0,0.12777528032485114,-0.9918031446501396
338.493,-7.070485330695282,5.872513836798278,0.0,0.0,0.0,0.14523539858037085,-0.9893971290635529
338.594,-7.094087333239779,5.86512124331728,0.0,0.0,0.0,0.15917302218441312,-0.9872507022072359
338.798,-7.14129156764158,5.848077548631167,0.0,0.0,0.0,0.18423723424965696,-0.9828818044485497
338.991,-7.1849150127101025,5.829785333215048,0.0,0.0,0.0,0.21138502366315257,-0.9774028707605316
339.093,-7.207763311974306,5.819018465771214,0.0,0.0,0.0,0.22659574913334957,-0.9739888944308842
339.295,-7.250835346406963,5.7963160061990715,0.0,0.0,0.0,0.257962206963998,-0.966155008152555
339.497,-7.292244228407323,5.770926192589139,0.0,0.0,0.0,0.2855862418179153,-0.9583530134998894
339.697,-7.333207859305262,5.742075872326619,0.0,0.0,0.0,0.3221026474187787,-0.9467047504506428
339.797,-7.35279243700137,5.7265786535887875,0.0,0.0,0.0,0.33564737830940494,-0.9419877055641561
339.999,-7.390809469861607,5.693518576715324,0.0,0.0,0.0,0.36613555028834754,-0.9305615287637078
340.199,-7.426008005000897,5.658304614165344,0.0,0.0,0.0,0.39740641035517515,-0.917642710976671
340.39,-7.457971584761187,5.622579120326574,0.0,0.0,0.0,0.4202367275266179,-0.9074145099334257
